60,2023-06-07 13:15:00+00:00
timestep=60,x_sat,y_sat,z_sat,sat_in_sun,earth_sun,sat_pos,sun_sat_pos,lat,lon,height
150000.0,-6696096.1542160185,-1118360.3525165413,-300245.7663838022,False,[-3.18601038e+10 -1.36219589e+11 -5.90493550e+10],[-6696096.15421602 -1118360.35251654  -300245.7663838 ],[-3.18667999e+10 -1.36220707e+11 -5.90496553e+10],-2.6771080563258405,-171.36021926940467,417391.68641822605
150060.0,-6618714.283757198,-1394483.5376544103,-659343.4972885739,False,[-3.18583857e+10 -1.36219940e+11 -5.90495072e+10],[-6618714.2837572  -1394483.53765441  -659343.49728857],[-3.18650045e+10 -1.36221334e+11 -5.90501665e+10],-5.7302916490096045,-169.19363754949742,418154.03840799857
150120.0,-6511045.008132307,-1664225.5396779687,-1015415.3324719665,False,[-3.18566677e+10 -1.36220291e+11 -5.90496593e+10],[-6511045.00813231 -1664225.53967797 -1015415.33247197],[-3.18631787e+10 -1.36221955e+11 -5.90506747e+10],-8.77223493680408,-167.00184046773467,419004.36440888536
150180.0,-6373591.274408028,-1926354.646725076,-1366828.8354511433,False,[-3.18549496e+10 -1.36220642e+11 -5.90498114e+10],[-6373591.27440803 -1926354.64672508 -1366828.83545114],[-3.18613232e+10 -1.36222568e+11 -5.90511782e+10],-11.797017120062213,-164.7706829270631,419935.39926495834
150240.0,-6206992.569314575,-2179675.0165440524,-1711974.203057449,False,[-3.18532315e+10 -1.36220992e+11 -5.90499635e+10],[-6206992.56931457 -2179675.01654405 -1711974.20305745],[-3.18594385e+10 -1.36223172e+11 -5.90516755e+10],-14.798408023561128,-162.4854279748809,420938.20479994063
150300.0,-6012021.71270909,-2423032.1563988626,-2049271.708499689,False,[-3.18515134e+10 -1.36221343e+11 -5.90501156e+10],[-6012021.71270909 -2423032.15639886 -2049271.70849969],[-3.18575254e+10 -1.36223766e+11 -5.90521649e+10],-17.76974214101281,-160.13053595820847,422002.30227219814
150360.0,-5789581.02625396,-2655318.1809443478,-2377178.9677693592,False,[-3.18497953e+10 -1.36221694e+11 -5.90502677e+10],[-5789581.02625396 -2655318.18094435 -2377178.96776936],[-3.18555849e+10 -1.36224349e+11 -5.90526449e+10],-20.70377900599337,-157.68945770666406,423115.8343222178
150420.0,-5540697.904436697,-2875476.822973837,-2694197.9931574273,False,[-3.18480772e+10 -1.36222045e+11 -5.90504198e+10],[-5540697.9044367  -2875476.82297384 -2694197.99315743],[-3.18536179e+10 -1.36224920e+11 -5.90531140e+10],-23.592546489928598,-155.14443972128862,424265.7531713585
150480.0,-5266519.8183420375,-3082508.1742857615,-2998882.0000631385,False,[-3.18463591e+10 -1.36222395e+11 -5.90505719e+10],[-5266519.81834204 -3082508.17428576 -2998882.00006314],[-3.18516257e+10 -1.36225478e+11 -5.90535707e+10],-26.427164132164027,-152.47635582085888,425438.0313443993
150540.0,-4968308.785354717,-3275473.136415526,-3289841.9359276933,False,[-3.18446410e+10 -1.36222746e+11 -5.90507239e+10],[-4968308.78535472 -3275473.13641553 -3289841.93592769],[-3.18496094e+10 -1.36226022e+11 -5.90540138e+10],-29.197644719625792,-149.66458928964792,426617.890801587
150600.0,-4647435.34017788,-3453497.563538041,-3565752.7029993716,False,[-3.18429229e+10 -1.36223097e+11 -5.90508760e+10],[-4647435.34017788 -3453497.56353804 -3565752.70299937],[-3.18475704e+10 -1.36226550e+11 -5.90544417e+10],-31.89267448842867,-146.68700329013194,427790.04608289764
150660.0,-4305372.044273238,-3615776.082397283,-3825359.049529801,False,[-3.18412048e+10 -1.36223447e+11 -5.90510280e+10],[-4305372.04427324 -3615776.08239728 -3825359.0495298 ],[-3.18455102e+10 -1.36227063e+11 -5.90548534e+10],-34.499376150590955,-143.52005605543746,428938.9568893738
150720.0,-3943686.571925011,-3761575.5766566186,-4067481.1070528254,False,[-3.18394867e+10 -1.36223798e+11 -5.90511801e+10],[-3943686.57192501 -3761575.57665662 -4067481.10705283],[-3.18434304e+10 -1.36227560e+11 -5.90552476e+10],-37.003065320211746,-140.13914135789787,430049.08545163984
150780.0,-3564034.41180824,-3890238.325465997,-4291019.554290014,False,[-3.18377686e+10 -1.36224149e+11 -5.90513321e+10],[-3564034.41180824 -3890238.325466   -4291019.55429001],[-3.18413326e+10 -1.36228039e+11 -5.90556231e+10],-39.387020858615045,-136.51926223525462,431105.1540569634
150840.0,-3168151.2230696073,-4001184.7883218913,-4494960.391119721,False,[-3.18360505e+10 -1.36224499e+11 -5.90514841e+10],[-3168151.22306961 -4001184.78832189 -4494960.39111972],[-3.18392186e+10 -1.36228501e+11 -5.90559791e+10],-41.63230413658111,-132.63617113359433,432092.3982162489
150900.0,-2757844.8847129587,-4093916.030371034,-4678379.30870643,False,[-3.18343323e+10 -1.36224850e+11 -5.90516362e+10],[-2757844.88471296 -4093916.03037103 -4678379.30870643],[-3.18370902e+10 -1.36228944e+11 -5.90563145e+10],-43.71768146053747,-128.46811946973548,432996.8111398943
150960.0,-2334987.276448431,-4168015.784187479,-4840445.644393892,False,[-3.18326142e+10 -1.36225201e+11 -5.90517882e+10],[-2334987.27644843 -4168015.78418748 -4840445.64439389],[-3.18349492e+10 -1.36229369e+11 -5.90566286e+10],-45.61972619477561,-123.99833066337524,433805.37544598646
151020.0,-1901505.828330243,-4223152.145677381,-4980425.9121762365,False,[-3.18308961e+10 -1.36225551e+11 -5.90519402e+10],[-1901505.82833024 -4223152.14567738 -4980425.91217624],[-3.18327976e+10 -1.36229774e+11 -5.90569206e+10],-47.313196794733436,-119.21820891998938,434506.2783335799
151080.0,-1459374.87541202,-4259078.903163716,-5097686.901538293,False,[-3.18291779e+10 -1.36225902e+11 -5.90520922e+10],[-1459374.87541202 -4259078.90316372 -5097686.90153829],[-3.18306373e+10 -1.36230161e+11 -5.90571899e+10],-48.77179250053737,-114.13108645062357,435089.106806693
151140.0,-1010606.8524984986,-4275636.499849331,-5191698.339112844,False,[-3.18274598e+10 -1.36226252e+11 -5.90522442e+10],[-1010606.8524985  -4275636.49984933 -5191698.33911284],[-3.18284704e+10 -1.36230528e+11 -5.90574359e+10],-49.969362274824036,-108.75598612880668,435545.0199211609
151200.0,-557243.3628684571,-4272752.630776041,-5262035.108990232,False,[-3.18257416e+10 -1.36226603e+11 -5.90523961e+10],[ -557243.36286846 -4272752.63077604 -5262035.10899023],[-3.18262989e+10 -1.36230875e+11 -5.90576582e+10],-50.88156658775119,-103.13049974394204,435866.8954367154
151260.0,-101346.15368652783,-4250442.476113935,-5308379.028620089,False,[-3.18240235e+10 -1.36226953e+11 -5.90525481e+10],[ -101346.15368653 -4250442.47611394 -5308379.02862009],[-3.18241248e+10 -1.36231204e+11 -5.90578565e+10],-51.487861166706914,-97.31163089683056,436049.4486837231
151320.0,355011.9701921974,-4208808.573147571,-5330520.178100309,False,[-3.18223053e+10 -1.36227304e+11 -5.90527001e+10],[  355011.9701922  -4208808.57314757 -5330520.17810031],[-3.18219503e+10 -1.36231512e+11 -5.90580306e+10],-51.773514470752694,-91.3735823814636,436089.3218919728
151380.0,809756.2631705889,-4148040.3297246043,-5328357.7812945675,False,[-3.18205871e+10 -1.36227654e+11 -5.90528520e+10],[  809756.26317059 -4148040.3297246  -5328357.78129457],[-3.18197774e+10 -1.36231802e+11 -5.90581804e+10],-51.73125383429673,-85.40215538498256,435985.14267297025
151440.0,1260819.1563932858,-4068413.182228679,-5301900.637699453,False,[-3.18188690e+10 -1.36228004e+11 -5.90530040e+10],[ 1260819.15639329 -4068413.18222868 -5301900.63769945],[-3.18176082e+10 -1.36232073e+11 -5.90583059e+10],-51.3621404638539,-79.48653796237693,435737.5507954218
151500.0,1706149.345864094,-3970287.4013919462,-5251267.104350376,False,[-3.18171508e+10 -1.36228355e+11 -5.90531559e+10],[ 1706149.34586409 -3970287.40139195 -5251267.10435038],[-3.18154447e+10 -1.36232325e+11 -5.90584072e+10],-50.67543824878859,-73.7102844277011,435349.19284347206
151560.0,2143720.821417686,-3854106.5495050917,-5176684.627377301,False,[-3.18154326e+10 -1.36228705e+11 -5.90533079e+10],[ 2143720.82141769 -3854106.54950509 -5176684.6273773 ],[-3.18132889e+10 -1.36232559e+11 -5.90584845e+10],-49.687512659847776,-68.14362902299287,434824.68479891645
151620.0,2571541.8065348687,-3720395.5928790285,-5078488.823152656,False,[-3.18137144e+10 -1.36229056e+11 -5.90534598e+10],[ 2571541.80653487 -3720395.59287903 -5078488.82315266],[-3.18111429e+10 -1.36232776e+11 -5.90585383e+10],-48.420050335657976,-62.83871952563883,434170.5430405609
151680.0,2987663.578547015,-3569758.6737950556,-4957122.109379982,False,[-3.18119963e+10 -1.36229406e+11 -5.90536117e+10],[ 2987663.57854701 -3569758.67379506 -4957122.10937998],[-3.18090086e+10 -1.36232976e+11 -5.90585688e+10],-46.89801543327013,-57.82824924332799,433395.08470667974
151740.0,3390189.138080565,-3402876.5466946936,-4813131.887014116,False,[-3.18102781e+10 -1.36229756e+11 -5.90537636e+10],[ 3390189.13808056 -3402876.54669469 -4813131.88701412],[-3.18068879e+10 -1.36233159e+11 -5.90585767e+10],-45.14772672494023,-53.126927679858255,432508.2988181267
151800.0,3777281.695717487,-3220503.6840520804,-4647168.274631712,False,[-3.18085599e+10 -1.36230107e+11 -5.90539155e+10],[ 3777281.69571749 -3220503.68405208 -4647168.27463171],[-3.18047826e+10 -1.36233327e+11 -5.90585627e+10],-43.19530436764895,-48.73468701156038,431521.6900088548
151860.0,4147172.942889685,-3023465.0582310893,-4459981.397823515,False,[-3.18068417e+10 -1.36230457e+11 -5.90540674e+10],[ 4147172.94288968 -3023465.05823109 -4459981.39782352],[-3.18026945e+10 -1.36233480e+11 -5.90585274e+10],-41.06557982411039,-44.64051149061278,430448.09715350176
151920.0,4498171.072937732,-2812652.6067489563,-4252418.237421502,False,[-3.18051235e+10 -1.36230807e+11 -5.90542193e+10],[ 4498171.07293773 -2812652.60674896 -4252418.2374215 ],[-3.18006253e+10 -1.36233620e+11 -5.90584717e+10],-38.78144472582236,-40.82608277208279,429301.48961373814
151980.0,4828668.517318393,-2589021.3896502806,-4025419.041872643,False,[-3.18034053e+10 -1.36231157e+11 -5.90543711e+10],[ 4828668.51731839 -2589021.38965028 -4025419.04187264],[-3.17985766e+10 -1.36233747e+11 -5.90583966e+10],-36.363552416236146,-37.26881005907909,428096.7442396021
152040.0,5137149.361004141,-2353585.4492577575,-3780013.310908017,False,[-3.18016870e+10 -1.36231508e+11 -5.90545230e+10],[ 5137149.36100414 -2353585.44925776 -3780013.31090802],[-3.17965499e+10 -1.36233861e+11 -5.90583030e+10],-33.83026963907226,-33.944112514048065,426849.40665083425
152100.0,5422196.400465627,-2107413.3842856986,-3517315.359751689,True,[-3.17999688e+10 -1.36231858e+11 -5.90546749e+10],[ 5422196.40046563 -2107413.3842857  -3517315.35975169],[-3.17945466e+10 -1.36233965e+11 -5.90581922e+10],-31.197786405981326,-30.827001060400402,425575.44067601947
152160.0,5682497.807192724,-1851623.652242669,-3238519.4755202266,True,[-3.17982506e+10 -1.36232208e+11 -5.90548267e+10],[ 5682497.80719272 -1851623.65224267 -3238519.47552023],[-3.17925681e+10 -1.36234060e+11 -5.90580652e+10],-28.480313242293736,-27.893086385573387,424290.9701339461
152220.0,5916853.359664614,-1587379.61612851,-2944894.6801005746,True,[-3.17965324e+10 -1.36232558e+11 -5.90549786e+10],[ 5916853.35966461 -1587379.61612851 -2944894.68010057],[-3.17906155e+10 -1.36234146e+11 -5.90579235e+10],-25.69031685778649,-25.11915619039145,423012.017388831
152280.0,6124180.207055147,-1315884.3536163266,-2637779.116632778,True,[-3.17948141e+10 -1.36232909e+11 -5.90551304e+10],[ 6124180.20705515 -1315884.35361633 -2637779.11663278],[-3.17886900e+10 -1.36234224e+11 -5.90577682e+10],-22.838763381308755,-22.48344922540039,421754.24328821717
152340.0,6303518.1287957905,-1038375.2491778211,-2318574.079735729,True,[-3.17930959e+10 -1.36233259e+11 -5.90552822e+10],[ 6303518.12879579 -1038375.24917782 -2318574.07973573],[-3.17867924e+10 -1.36234297e+11 -5.90576008e+10],-19.93535155747746,-19.965727003705886,420532.693186657
152400.0,6454034.255498512,-756118.3918716592,-1988737.7126902482,True,[-3.17913777e+10 -1.36233609e+11 -5.90554341e+10],[ 6454034.25549851  -756118.39187166 -1988737.71269025],[-3.17849236e+10 -1.36234365e+11 -5.90574228e+10],-16.988727240943437,-17.547217143095665,419361.5537604175
152460.0,6575027.218659261,-470402.80371783103,-1649778.3978866125,True,[-3.17896594e+10 -1.36233959e+11 -5.90555859e+10],[ 6575027.21865926  -470402.80371783 -1649778.39788661],[-3.17830844e+10 -1.36234429e+11 -5.90572356e+10],-14.006676157134605,-15.210479578021904,418253.9252192208
152520.0,6665930.699015601,-182534.52571523766,-1303247.8699211343,True,[-3.17879412e+10 -1.36234309e+11 -5.90557377e+10],[ 6665930.6990156   -182534.52571524 -1303247.86992113],[-3.17812752e+10 -1.36234492e+11 -5.90570409e+10],-10.996295233040327,-12.93922947110909,417221.61331654293
152580.0,6726316.346461391,106169.40953035437,-950734.0836079029,True,[-3.17862229e+10 -1.36234659e+11 -5.90558895e+10],[6726316.34646139  106169.40953035 -950734.0836079 ],[-3.17794966e+10 -1.36234553e+11 -5.90568402e+10],-7.9641446414648325,-10.71813807857452,416274.9452462588
152640.0,6755896.047934805,394387.08787250164,-593853.8719071327,True,[-3.17845047e+10 -1.36235009e+11 -5.90560412e+10],[6755896.04793481  394387.0878725  -593853.87190713],[-3.17777488e+10 -1.36234615e+11 -5.90566351e+10],-4.916383627956856,-8.532624116646383,415422.6130949487
152700.0,6754523.523695891,680797.8742587817,-234245.43119580642,True,[-3.17827864e+10 -1.36235359e+11 -5.90561930e+10],[6754523.52369589  680797.87425878 -234245.43119581],[-3.17760319e+10 -1.36234678e+11 -5.90564273e+10],-1.85889359081167,-6.368642348890624,414671.5480002219
152760.0,6722195.236811931,964088.5907067694,126439.32660800559,True,[-3.17810681e+10 -1.36235709e+11 -5.90563448e+10],[6722195.23681193  964088.59070677  126439.32660801],[-3.17743459e+10 -1.36234745e+11 -5.90562184e+10],1.202607988117981,-4.212472349633792,414026.82755793893
152820.0,6659050.605403249,1242959.6776319777,486542.5138461359,True,[-3.17793499e+10 -1.36236059e+11 -5.90564966e+10],[6659050.60540325 1242959.67763198  486542.51384614],[-3.17726908e+10 -1.36234816e+11 -5.90560100e+10],4.262459156515227,-2.050508090459121,413491.6183393009
152880.0,6565371.512182171,1516131.3041997997,844408.0564036564,True,[-3.17776316e+10 -1.36236409e+11 -5.90566483e+10],[6565371.51218217 1516131.3041998   844408.05640366],[-3.17710662e+10 -1.36234893e+11 -5.90558039e+10],7.314947066417884,0.1309522613210294,413067.15464041405
152940.0,6441581.110956085,1782349.3933826068,1198389.489215009,True,[-3.17759133e+10 -1.36236759e+11 -5.90568001e+10],[6441581.11095608 1782349.39338261 1198389.48921501],[-3.17694717e+10 -1.36234977e+11 -5.90556017e+10],10.354199934561693,2.345917383942052,412752.7538136954
153000.0,6288241.9349379875,2040391.527900948,1546857.714525119,True,[-3.17741950e+10 -1.36237109e+11 -5.90569518e+10],[6288241.93493799 2040391.52790095 1546857.71452512],[-3.17679068e+10 -1.36235069e+11 -5.90554049e+10],13.374073786528223,4.608915439096085,412545.86774380034
153060.0,6106053.316851225,2289072.7040318954,1888208.67960361,True,[-3.17724767e+10 -1.36237459e+11 -5.90571035e+10],[6106053.31685122 2289072.7040319  1888208.67960361],[-3.17663707e+10 -1.36235170e+11 -5.90552153e+10],16.36803033475851,6.935207968801084,412442.1692552302
153120.0,5895848.135791651,2527250.9015227803,2220870.9313789797,True,[-3.17707584e+10 -1.36237809e+11 -5.90572553e+10],[5895848.13579165 2527250.90152278 2220870.93137898],[-3.17648626e+10 -1.36235282e+11 -5.90550344e+10],19.329002312417398,9.34100260557219,412435.6714962804
153180.0,5658588.910540685,2753832.439424918,2543313.0066588987,True,[-3.17690401e+10 -1.36238159e+11 -5.90574070e+10],[5658588.91054069 2753832.43942492 2543313.0066589 ],[-3.17633815e+10 -1.36235405e+11 -5.90548637e+10],22.249242657835318,11.843658639986492,412518.8776559856
153240.0,5395363.26343735,2967777.089531928,2854050.618227172,True,[-3.17673218e+10 -1.36238509e+11 -5.90575587e+10],[5395363.26343735 2967777.08953193 2854050.61822717],[-3.17619265e+10 -1.36235541e+11 -5.90547046e+10],25.120154261572875,14.461873985191538,412682.95775660913
153300.0,5107378.782907457,3168102.921261826,3151653.599159202,True,[-3.17656035e+10 -1.36238859e+11 -5.90577104e+10],[5107378.78290746 3168102.92126183 3151653.5991592 ],[-3.17604961e+10 -1.36235690e+11 -5.90545587e+10],27.93209778736353,17.215833763361402,412917.9487379858
153360.0,4795957.316287954,3353890.854159287,3434752.57005497,True,[-3.17638852e+10 -1.36239208e+11 -5.90578621e+10],[4795957.31628795 3353890.85415929 3434752.57005497],[-3.17590893e+10 -1.36235854e+11 -5.90544273e+10],30.67417673296661,20.12728859793592,413212.97362472524
153420.0,4462528.727599555,3524288.8966872115,3702045.29653625,True,[-3.17621669e+10 -1.36239558e+11 -5.90580137e+10],[4462528.72759955 3524288.89668721 3702045.29653625],[-3.17577044e+10 -1.36236034e+11 -5.90543117e+10],33.334001971895745,23.219513665367217,413556.4752487587
153480.0,4108624.15743064,3678516.0525352396,3952302.7071672683,True,[-3.17604486e+10 -1.36239908e+11 -5.90581654e+10],[4108624.15743064 3678516.05253524 3952302.70716727],[-3.17563400e+10 -1.36236229e+11 -5.90542131e+10],35.89744331058481,26.5170769584446,413936.4597918979
153540.0,3735868.8240252268,3815865.878275591,4184374.544934865,True,[-3.17587302e+10 -1.36240258e+11 -5.90583171e+10],[3735868.82402523 3815865.87827559 4184374.54493487],[-3.17549944e+10 -1.36236442e+11 -5.90541327e+10],38.34838413657186,30.045317692560587,414340.7453143965
153600.0,3345974.4061073004,3935709.678738661,4397194.628411474,True,[-3.17570119e+10 -1.36240608e+11 -5.90584687e+10],[3345974.4061073  3935709.67873866 4397194.62841147],[-3.17536659e+10 -1.36236672e+11 -5.90540716e+10],40.66850812775351,33.82940713559847,414757.21044187335
153660.0,2940731.04888592,4037499.3289541416,4589785.701712669,True,[-3.17552936e+10 -1.36240957e+11 -5.90586204e+10],[2940731.04888592 4037499.32895414 4589785.70171267],[-3.17523529e+10 -1.36236920e+11 -5.90540306e+10],42.837164962900694,37.89284419693626,415174.0384863783
153720.0,2521999.0351599343,4120769.7138345013,4761263.855249627,True,[-3.17535752e+10 -1.36241307e+11 -5.90587720e+10],[2521999.03515993 4120769.7138345  4761263.85524963],[-3.17510532e+10 -1.36237186e+11 -5.90540108e+10],44.83138433841183,42.25524639090645,415579.952468806
153780.0,2091700.1635102977,4185140.7789429855,4910842.502031494,True,[-3.17518569e+10 -1.36241657e+11 -5.90589237e+10],[2091700.1635103  4185140.77894299 4910842.50203149],[-3.17497652e+10 -1.36237472e+11 -5.90540128e+10],46.626130511686995,46.92936477032465,415964.4367777429
153840.0,1651808.87531534,4230319.187667079,5037835.896829378,True,[-3.17501386e+10 -1.36242006e+11 -5.90590753e+10],[1651808.87531534 4230319.18766708 5037835.89682938],[-3.17484867e+10 -1.36237776e+11 -5.90540375e+10],48.194903780902074,51.917418019631654,416317.9415326099
153900.0,1204343.1718090102,4256099.581881641,5141662.187862682,True,[-3.17484202e+10 -1.36242356e+11 -5.90592269e+10],[1204343.17180901 4256099.58188164 5141662.18786268],[-3.17472159e+10 -1.36238100e+11 -5.90540853e+10],49.51078468161529,57.207132273374945,416632.06610532646
153960.0,751355.3617404661,4262365.444748811,5221845.9927590415,True,[-3.17467019e+10 -1.36242706e+11 -5.90593785e+10],[ 751355.36174047 4262365.44474881 5221845.99275904],[-3.17459505e+10 -1.36238443e+11 -5.90541567e+10],50.547961041513965,62.76826054920368,416899.7186828521
154020.0,294922.6794128319,4249089.565656627,5278020.492406264,True,[-3.17449835e+10 -1.36243055e+11 -5.90595301e+10],[ 294922.67941283 4249089.56565663 5278020.49240626],[-3.17446886e+10 -1.36238806e+11 -5.90542521e+10],51.28366403015181,68.55070397815477,417115.2492137999
154080.0,-162862.18788725746,4216334.108478803,5309929.037932208,True,[-3.17432651e+10 -1.36243405e+11 -5.90596817e+10],[-162862.18788726 4216334.1084788  5309929.03793221],[-3.17434280e+10 -1.36239189e+11 -5.90543718e+10],51.70027973566252,74.48541790150036,417274.5535668283
154140.0,-619900.6247988192,4164250.2853590893,5317426.267469956,True,[-3.17415468e+10 -1.36243755e+11 -5.90598333e+10],[-619900.62479882 4164250.28535909 5317426.26746996],[-3.17421667e+10 -1.36239590e+11 -5.90545159e+10],51.78725250128891,80.48881001457646,417375.1472289952
154200.0,-1074097.6275629513,4093077.6391153443,5300478.73060035,True,[-3.17398284e+10 -1.36244104e+11 -5.90599849e+10],[-1074097.62756295  4093077.63911534  5300478.73060035],[-3.17409025e+10 -1.36240011e+11 -5.90546844e+10],51.542341525692684,86.47030907833471,417416.2073846327
154260.0,-1523371.3211398083,4003142.9382050205,5259165.019471389,True,[-3.17381100e+10 -1.36244454e+11 -5.90601365e+10],[-1523371.32113981  4003142.93820502  5259165.01947139],[-3.17396334e+10 -1.36240451e+11 -5.90548773e+10],50.97189957474891,92.34159433408934,417398.5827326333
154320.0,-1965662.4170725327,3894858.688946255,5193675.406637584,True,[-3.17363916e+10 -1.36244803e+11 -5.90602880e+10],[-1965662.41707253  3894858.68894626  5193675.40663758],[-3.17383573e+10 -1.36240908e+11 -5.90550944e+10],50.090096143907225,98.02527977149727,417324.77092146437
154380.0,-2398943.575248009,3768721.270504359,5104310.990661068,True,[-3.17346732e+10 -1.36245153e+11 -5.90604396e+10],[-2398943.57524801  3768721.27050436  5104310.99066107],[-3.17370722e+10 -1.36241384e+11 -5.90553353e+10],48.917297548720015,103.46108085090788,417198.8640014234
154440.0,-2821228.632760993,3625308.698988663,4991482.35157404,True,[-3.17329548e+10 -1.36245502e+11 -5.90605911e+10],[-2821228.63276099  3625308.69898866  4991482.35157404],[-3.17357761e+10 -1.36241877e+11 -5.90555996e+10],47.47800837945698,108.60850393237274,417026.4628114604
154500.0,-3230581.6628903626,3465278.027923086,4855707.719429363,True,[-3.17312364e+10 -1.36245852e+11 -5.90607427e+10],[-3230581.66289036  3465278.02792309  4855707.71942936],[-3.17344670e+10 -1.36242386e+11 -5.90558870e+10],45.79880399833871,113.4462843885136,416814.5617291722
154560.0,-3625125.826814086,3289362.393423449,4697610.660457695,True,[-3.17295180e+10 -1.36246201e+11 -5.90608942e+10],[-3625125.82681409  3289362.39342345  4697610.66045769],[-3.17331432e+10 -1.36242912e+11 -5.90561966e+10],43.90657199067081,117.96958539479671,416571.4057141251
154620.0,-4003051.980405006,3098367.713578844,4517917.286786196,True,[-3.17277996e+10 -1.36246551e+11 -5.90610457e+10],[-4003051.98040501  3098367.71357884  4517917.2867862 ],[-3.17318027e+10 -1.36243452e+11 -5.90565278e+10],41.82721611077332,122.18616526198922,416306.3220610689
154680.0,-4362626.997995623,2893169.052925926,4317452.997372866,True,[-3.17260812e+10 -1.36246900e+11 -5.90611972e+10],[-4362626.99799562  2893169.05292593  4317452.99737287],[-3.17304439e+10 -1.36244007e+11 -5.90568798e+10],39.58483446300923,126.11248692466944,416029.5297454239
154740.0,-4702201.774826641,2674706.6643838035,4097138.7596736522,True,[-3.17243628e+10 -1.36247249e+11 -5.90613487e+10],[-4702201.77482664  2674706.6643838   4097138.75967365],[-3.17290650e+10 -1.36244575e+11 -5.90572516e+10],37.20129819433997,129.77035126556473,415751.9296802636
154800.0,-5020218.869700583,2443981.722737404,3857986.9437228497,True,[-3.17226444e+10 -1.36247599e+11 -5.90615002e+10],[-5020218.86970058  2443981.7227374   3857986.94372285],[-3.17276646e+10 -1.36245155e+11 -5.90576423e+10],34.6961254146284,133.18428539281234,415484.87960382557
154860.0,-5315219.749540854,2202051.7655592537,3601096.7226449964,True,[-3.17209260e+10 -1.36247948e+11 -5.90616517e+10],[-5315219.74954085  2202051.76555925  3601096.722645  ],[-3.17262412e+10 -1.36245746e+11 -5.90580506e+10],32.08654876853802,136.37968649532374,415239.9576685116
154920.0,-5585851.597982673,1950025.8594121335,3327649.0561725046,True,[-3.17192076e+10 -1.36248298e+11 -5.90618032e+10],[-5585851.59798267  1950025.85941213  3327649.0561725 ],[-3.17247934e+10 -1.36246348e+11 -5.90584756e+10],29.387695057634886,139.38160738644925,415028.71909601404
154980.0,-5830873.65093423,1689059.5112055354,3038901.2764638364,True,[-3.17174891e+10 -1.36248647e+11 -5.90619547e+10],[-5830873.65093423  1689059.51120554  3038901.27646384],[-3.17233200e+10 -1.36246958e+11 -5.90589158e+10],26.612818741261076,142.21403514352286,414862.450486936
155040.0,-6049163.023285745,1420349.3466570894,2736181.2983591612,True,[-3.17157707e+10 -1.36248996e+11 -5.90621062e+10],[-6049163.02328574  1420349.34665709  2736181.29835916],[-3.17218198e+10 -1.36247576e+11 -5.90593700e+10],23.77355164051322,144.89952269278038,414751.9265163714
155100.0,-6239719.992678613,1145127.5798545184,2420881.4790766668,True,[-3.17140522e+10 -1.36249346e+11 -5.90622576e+10],[-6239719.99267861  1145127.57985452  2420881.47907667],[-3.17202920e+10 -1.36248200e+11 -5.90598367e+10],20.88014667260524,147.45905906429002,414707.173799002
155160.0,-6401672.708434324,864656.2999251974,2094452.1552560471,True,[-3.17123338e+10 -1.36249695e+11 -5.90624091e+10],[-6401672.70843432   864656.2999252   2094452.15525605],[-3.17187355e+10 -1.36248830e+11 -5.90603146e+10],17.941704118944806,149.9120929239205,414737.2466602856
155220.0,-6534281.296464503,580221.6026949947,1758394.8880380336,True,[-3.17106154e+10 -1.36250044e+11 -5.90625605e+10],[-6534281.2964645    580221.60269499  1758394.88803803],[-3.17171496e+10 -1.36249464e+11 -5.90608021e+10],14.966375772578289,152.27664937535155,414850.0193984491
155280.0,-6636941.334173513,293127.5969276747,1414255.4495390272,True,[-3.17088969e+10 -1.36250393e+11 -5.90627119e+10],[-6636941.33417351   293127.59692767  1414255.44953903],[-3.17155338e+10 -1.36250100e+11 -5.90612977e+10],11.961546423168553,154.56949992252856,415051.999362291
155340.0,-6709186.673033741,4690.316206338363,1063616.5864923098,True,[-3.17071784e+10 -1.36250743e+11 -5.90628634e+10],[-6.70918667e+06  4.69031621e+03  1.06361659e+06],[-3.17138876e+10 -1.36250738e+11 -5.90617997e+10],8.933994444993532,156.8063600445196,415348.1648033731
155400.0,-6750691.59058492,-283768.431284889,708090.598968882,True,[-3.17054600e+10 -1.36251092e+11 -5.90630148e+10],[-6750691.59058492  -283768.43128489   708090.59896888],[-3.17122107e+10 -1.36251376e+11 -5.90623067e+10],5.890034438685649,159.0020990049199,415741.8309931984
155460.0,-6761272.258032817,-570927.2419119524,349311.7739183304,True,[-3.17037415e+10 -1.36251441e+11 -5.90631662e+10],[-6761272.25803282  -570927.24191195   349311.77391833],[-3.17105028e+10 -1.36252012e+11 -5.90628169e+10],2.835645407093616,161.17095336871859,416234.54753486934
155520.0,-6740887.514342901,-855471.2910251118,-11071.285397595811,True,[-3.17020230e+10 -1.36251790e+11 -5.90633176e+10],[-6740887.5143429   -855471.29102511   -11071.2853976 ],[-3.17087639e+10 -1.36252646e+11 -5.90633287e+10],-0.2234118792125118,163.3267401611716,416826.02915846097
155580.0,-6689638.9426165745,-1136098.468807269,-371403.39196102676,False,[-3.17003046e+10 -1.36252139e+11 -5.90634690e+10],[-6689638.94261657 -1136098.46880727  -371403.39196103],[-3.17069942e+10 -1.36253275e+11 -5.90638404e+10],-3.2814846611504063,165.48306838192835,417514.12158557924
