60,2023-06-04 05:07:00+00:00
timestep=60,x_sat,y_sat,z_sat,sat_in_sun,earth_sun,sat_pos,sun_sat_pos,lat,lon,height
126660.0,-40718303313.128006,-134145958906.3351,-58155124846.69303,True,[-4.07235644e+10 -1.34147364e+11 -5.81510263e+10],[ 5261045.48700592  1405533.0957892  -4098560.21159706],[-4.07183033e+10 -1.34145959e+11 -5.81551248e+10],-37.014016240764114,-123.1019693633259,445167.67919385654
126720.0,-40716342483.7116,-134146417655.04688,-58154948128.7875,True,[-4.07218724e+10 -1.34147811e+11 -5.81512197e+10],[ 5529913.12693721  1393109.74977795 -3728389.42815976],[-4.07163425e+10 -1.34146418e+11 -5.81549481e+10],-33.21531170382825,-124.16620512792588,441582.73144356644
126780.0,-40714406710.17424,-134146882699.0485,-58154754458.24176,True,[-4.07201804e+10 -1.34148257e+11 -5.81514132e+10],[ 5773719.31195907  1374372.89808023 -3341273.88945513],[-4.07144067e+10 -1.34146883e+11 -5.81547545e+10],-29.40590104011218,-125.16364352329994,437923.0356211273
126840.0,-40712497136.072296,-134147353962.63914,-58154545572.02721,True,[-4.07184885e+10 -1.34148703e+11 -5.81516066e+10],[ 5991320.4858787   1349398.24145793 -2938950.56692213],[-4.07124971e+10 -1.34147354e+11 -5.81545456e+10],-25.586805174102018,-126.10799728938053,434219.7392619309
126900.0,-40710614789.99668,-134147831341.7123,-58154323281.19609,True,[-4.07167965e+10 -1.34149150e+11 -5.81518001e+10],[ 6181688.05801336  1318289.88636072 -2523230.51282429],[-4.07106148e+10 -1.34147831e+11 -5.81543233e+10],-21.75891438050367,-127.01025753548029,430503.22735404485
126960.0,-40708760580.14483,-134148314704.02544,-58154089463.23022,True,[-4.07151045e+10 -1.34149596e+11 -5.81519935e+10],[ 6343913.8311319   1281180.07521968 -2095991.20899524],[-4.07087606e+10 -1.34148315e+11 -5.81540895e+10],-17.923040062773826,-127.87944299841068,426802.72575678176
127020.0,-40706935289.363075,-134148803889.60411,-58153846053.961525,True,[-4.07134125e+10 -1.34150042e+11 -5.81521869e+10],[ 6477214.95909782  1238228.78250877 -1659168.48738132],[-4.07069353e+10 -1.34148804e+11 -5.81538461e+10],-14.079949924225993,-128.72313884687296,423145.9271634938
127080.0,-40705139570.70313,-134149298711.28252,-58153595039.09261,True,[-4.07117205e+10 -1.34150488e+11 -5.81523803e+10],[ 6580938.39041964  1189623.1738964  -1214748.05062122],[-4.07051396e+10 -1.34149299e+11 -5.81535950e+10],-10.230391860866954,-129.5478959965874,419558.6467574593
127140.0,-40703373943.534935,-134149798955.38316,-58153338445.35126,True,[-4.07100285e+10 -1.34150935e+11 -5.81525737e+10],[6654564.75535717 1135576.9268376  -764756.62651313],[-4.07033739e+10 -1.34149799e+11 -5.81533384e+10],-6.375110098469304,-130.35953752124345,416064.5143566156
127200.0,-40701638790.256065,-134150304382.53523,-58153078331.318016,True,[-4.07083365e+10 -1.34151381e+11 -5.81527671e+10],[6697711.6565654  1076329.41210775 -311252.79563162],[-4.07016388e+10 -1.34150304e+11 -5.81530783e+10],-2.5148560131124325,-131.16340389944236,412684.7092836806
127260.0,-40699934353.63432,-134150814728.63138,-58152816777.97146,True,[-4.07066445e+10 -1.34151827e+11 -5.81529605e+10],[6710136.32641618 1012144.73700664  143682.46344369],[-4.06999344e+10 -1.34150815e+11 -5.81528168e+10],1.3496045733402724,-131.96455978735992,409437.74343796505
127320.0,-40698260734.81675,-134151329705.92076,-58152555879.0002,True,[-4.07049525e+10 -1.34152273e+11 -5.81531538e+10],[6691737.61810292  943310.65227464  597955.46202867],[-4.06982607e+10 -1.34151330e+11 -5.81525559e+10],5.2174862052573525,-132.767979654538,406339.2970962433
127380.0,-40696617892.032845,-134151849004.23518,-58152297730.93551,True,[-4.07032604e+10 -1.34152719e+11 -5.81533472e+10],[6642557.3023423   870137.32609766 1049469.66886118],[-4.06966179e+10 -1.34151849e+11 -5.81522977e+10],9.087979484186814,-133.57872680988814,403402.110855107
127440.0,-40695005640.01512,-134152372292.34312,-58152044423.161156,True,[-4.07015684e+10 -1.34153165e+11 -5.81535406e+10],[6562780.64683814  792955.98992153 1496135.7001599 ],[-4.06950056e+10 -1.34152372e+11 -5.81520444e+10],12.960246458704713,-134.4021394994714,400635.9358787234
127500.0,-40693423650.15378,-134152899219.42612,-58151798027.86074,True,[-4.06998764e+10 -1.34153611e+11 -5.81537339e+10],[6452736.26155953  712117.46211603 1935881.37227797],[-4.06934237e+10 -1.34152899e+11 -5.81517980e+10],16.833414454533866,-135.244038710027,398047.54327392427
127560.0,-40691871451.3964,-134153429416.67007,-58151560589.96441,True,[-4.06981843e+10 -1.34154057e+11 -5.81539273e+10],[6312895.19916174  627990.55677365 2366661.7550653 ],[-4.06918715e+10 -1.34153429e+11 -5.81515606e+10],20.706566867051247,-136.11097525798326,395640.792023826
127620.0,-40690348431.89641,-134153962498.96269,-58151334117.15773,True,[-4.06964923e+10 -1.34154503e+11 -5.81541206e+10],[6143869.30642246  540960.38610791 2786469.16290022],[-4.06903484e+10 -1.34153962e+11 -5.81513341e+10],24.57872903100731,-137.0105392976956,393416.7535219698
127680.0,-40688853841.40818,-134154498066.68811,-58151120570.016266,True,[-4.06948003e+10 -1.34154949e+11 -5.81543139e+10],[5946408.82918895  451426.56595019 3193343.02022868],[-4.06888538e+10 -1.34154498e+11 -5.81511206e+10],28.448846596545156,-137.95176476373854,391373.88940782234
127740.0,-40687386794.419464,-134155035707.60774,-58150921852.327866,True,[-4.06931082e+10 -1.34155396e+11 -5.81545072e+10],[5721399.27990516  359801.33475343 3585379.53915284],[-4.06873868e+10 -1.34155036e+11 -5.81509219e+10],32.31575270638571,-138.9456766777772,389508.27815949783
127800.0,-40685946274.00592,-134155574998.81691,-58150739801.663956,True,[-4.06914161e+10 -1.34155842e+11 -5.81547005e+10],[5469857.5831334   266507.59726095 3960741.14823365],[-4.06859463e+10 -1.34155575e+11 -5.81507398e+10],36.17811838375065,-140.00605465266906,387813.8847905429
127860.0,-40684531136.38614,-134156115508.76436,-58150576180.25795,True,[-4.06897241e+10 -1.34156287e+11 -5.81548938e+10],[5192927.52048798  171976.90456854 4317665.61406069],[-4.06845311e+10 -1.34156116e+11 -5.81505762e+10],40.03437734670712,-141.15052848890437,386282.86705830117
127920.0,-40683140116.15038,-134156656799.32404,-58150432666.24612,True,[-4.06880320e+10 -1.34156733e+11 -5.81550871e+10],[4891874.5019039    76647.3827113  4654474.80027096],[-4.06831401e+10 -1.34156657e+11 -5.81504327e+10],43.882610912940436,-142.4021948413147,384905.91084630863
127980.0,-40681771832.1312,-134157198427.90543,-58150310845.32294,True,[-4.06863399e+10 -1.34157179e+11 -5.81552804e+10],[4568079.69505931  -19038.37788176 4969583.01242918],[-4.06817718e+10 -1.34157198e+11 -5.81503108e+10],47.720368698715916,-143.79207321662417,383672.58684692346
128040.0,-40680424793.87968,-134157739949.59096,-58150212202.85761,True,[-4.06846478e+10 -1.34157625e+11 -5.81554737e+10],[4223033.54907529 -114635.45965124 5261504.88128699],[-4.06804248e+10 -1.34157740e+11 -5.81502122e+10],51.54438227372539,-145.36295619602964,382571.7203487731
128100.0,-40679097408.707886,-134158280919.28754,-58150138116.51545,True,[-4.06829557e+10 -1.34158071e+11 -5.81556670e+10],[3858328.75208445 -209698.76959942 5528862.74150289],[-4.06790974e+10 -1.34158281e+11 -5.81501381e+10],55.350092925893456,-147.17565866965472,381591.76582092745
128160.0,-40677787989.25498,-134158820893.88077,-58150089849.422035,True,[-4.06812636e+10 -1.34158517e+11 -5.81558602e+10],[3475652.66514408 -303785.19333827 5770393.46747427],[-4.06777880e+10 -1.34158821e+11 -5.81500898e+10],59.13084129565584,-149.3195622917415,380721.17807226634
128220.0,-40676494761.53239,-134159359434.37943,-58150068543.9039,True,[-4.06795715e+10 -1.34158963e+11 -5.81560535e+10],[3076779.27702732 -396455.73978353 5984954.73265526],[-4.06764948e+10 -1.34159359e+11 -5.81500685e+10],62.87640864210206,-151.93119555483779,379948.77203006204
128280.0,-40675215873.402176,-134159896108.03981,-58150075215.8348,True,[-4.06778794e+10 -1.34159409e+11 -5.81562467e+10],[2663560.72589772 -487277.66521228 6171530.66327241],[-4.06752159e+10 -1.34159896e+11 -5.81500752e+10],66.57023807460996,-155.22856363016294,379264.06360534596
128340.0,-40673949403.44155,-134160430490.45816,-58150110749.612305,True,[-4.06761873e+10 -1.34159855e+11 -5.81564400e+10],[2237918.43474138 -575826.56589828 6329236.86169575],[-4.06739494e+10 -1.34160430e+11 -5.81501107e+10],70.18378235308546,-159.57772373082298,378657.58466951514
128400.0,-40672693370.14649,-134160962167.6215,-58150175893.785576,True,[-4.06744952e+10 -1.34160300e+11 -5.81566332e+10],[1801833.9077949  -661688.42906091 6457324.77876397],[-4.06726934e+10 -1.34160962e+11 -5.81501759e+10],73.66414501618972,-165.62684759935584,378121.16583110834
128460.0,-40671445741.427,-134161490737.9076,-58150271257.35106,True,[-4.06728031e+10 -1.34160746e+11 -5.81568264e+10],[1357339.23525315 -744461.63238399 6555185.41801222],[-4.06714457e+10 -1.34161491e+11 -5.81502713e+10],76.90519401589579,-174.57173911274427,377648.181451394
128520.0,-40670204444.34712,-134162015814.0233,-58150397306.73014,True,[-4.06711110e+10 -1.34161192e+11 -5.81570197e+10],[ 906507.35330028 -823758.88286966 6622352.35802727],[-4.06702044e+10 -1.34162016e+11 -5.81503973e+10],79.67939970387815,171.4496544415817,377233.7521502171
128580.0,-40668967375.062874,-134162537024.87437,-58150554363.439575,True,[-4.06694188e+10 -1.34161638e+11 -5.81572129e+10],[ 451442.10612207 -899209.08626489 6658504.08203191],[-4.06689674e+10 -1.34162537e+11 -5.81505544e+10],81.51598736627348,149.8258519536151,376874.9009126411
128640.0,-40667732408.911896,-134163054017.35684,-58150742602.46305,True,[-4.06677267e+10 -1.34162084e+11 -5.81574061e+10],[-5.73184371e+03 -9.70459139e+05  6.66346561e+06],[-4.06677324e+10 -1.34163054e+11 -5.81507426e+10],81.76190042917364,122.4653514881485,376570.6597975931
128700.0,-40666497410.60868,-134163566458.06302,-58150962051.330124,True,[-4.06660345e+10 -1.34162529e+11 -5.81575993e+10],[ -462879.21047611 -1037175.63254209  6637209.40126149],[-4.06664974e+10 -1.34163566e+11 -5.81509621e+10],80.29508269010907,98.7077000591388,376322.1251625376
128760.0,-40665260244.499344,-134164074034.8939,-58151212589.90658,True,[-4.06643424e+10 -1.34162975e+11 -5.81577924e+10],[ -917864.34011076 -1099046.46880998  6579855.60111461],[-4.06652602e+10 -1.34164074e+11 -5.81512126e+10],77.71387184662571,82.87510235731742,376132.46024510986
128820.0,-40664018784.83005,-134164576458.57054,-58151493950.89846,True,[-4.06626502e+10 -1.34163421e+11 -5.81579856e+10],[-1368561.47853158 -1155782.36864437  6491671.49977856],[-4.06640188e+10 -1.34164576e+11 -5.81514940e+10],74.5670663502805,72.82542750231431,376006.8448795987
128880.0,-40662770925.98215,-134165073464.03752,-58151805721.070175,True,[-4.06609581e+10 -1.34163866e+11 -5.81581788e+10],[-1812865.00689827 -1207118.27668198  6373070.33283957],[-4.06627709e+10 -1.34165073e+11 -5.81518057e+10],71.13499858475704,66.14240436734566,375952.3730689064
128940.0,-40661514592.62738,-134165564811.75114,-58152147343.17469,True,[-4.06592659e+10 -1.34164312e+11 -5.81583720e+10],[-2248699.59674399 -1252814.6492734   6224609.34728942],[-4.06615146e+10 -1.34165565e+11 -5.81521473e+10],67.54750456098904,61.41358964326593,375977.90007818333
129000.0,-40660247749.754906,-134166050288.84567,-58152518118.59201,True,[-4.06575737e+10 -1.34164758e+11 -5.81585651e+10],[-2674030.23699534 -1292658.6207393   6046987.16311904],[-4.06602477e+10 -1.34166050e+11 -5.81525181e+10],63.86795649143526,57.87606717607195,376093.8416589468
129060.0,-40658968412.52129,-134166529710.17102,-58152917210.66894,True,[-4.06558815e+10 -1.34165203e+11 -5.81587583e+10],[-3086872.08403053 -1326465.04108231  5841040.43346895],[-4.06589684e+10 -1.34166530e+11 -5.81529172e+10],60.1298504279864,55.10475348839312,376311.9289462246
129120.0,-40657674655.87386,-134167002919.19574,-58153343648.75076,True,[-4.06541894e+10 -1.34165649e+11 -5.81589514e+10],[-3485300.08496738 -1354077.37886403  5607739.81306798],[-4.06576747e+10 -1.34167003e+11 -5.81533436e+10],56.35226819537633,52.850103996314296,376644.9234840647
129180.0,-40656364623.89651,-134167469788.76897,-58153796332.89115,True,[-4.06524972e+10 -1.34166094e+11 -5.81591445e+10],[-3867458.32348902 -1375368.48332444  5348185.24819731],[-4.06563646e+10 -1.34167470e+11 -5.81537963e+10],52.54681156365509,50.95786596965649,377106.2977134198
129240.0,-40655036538.82685,-134167930221.73654,-58154274039.22362,True,[-4.06508050e+10 -1.34166540e+11 -5.81593376e+10],[-4231569.03696996 -1390241.20029668  5063600.60532637],[-4.06550365e+10 -1.34167930e+11 -5.81542740e+10],48.72094670528245,49.32819832731428,377709.88708151923
129300.0,-40653688709.69298,-134168384151.40561,-58154775425.97261,True,[-4.06491128e+10 -1.34166986e+11 -5.81595308e+10],[-4575941.25334429 -1398628.83706383  4755327.65998474],[-4.06536887e+10 -1.34168384e+11 -5.81547754e+10],44.8797304897004,47.89383769873957,378469.52068117005
129360.0,-40652319540.51899,-134168831541.85461,-58155299040.078094,True,[-4.06474206e+10 -1.34167431e+11 -5.81597239e+10],[-4898978.99645204 -1400495.47202624  4424819.47217701],[-4.06523195e+10 -1.34168832e+11 -5.81552990e+10],41.02675572240802,46.60786118219649,379398.6379760403
129420.0,-40650927538.0482,-134169272388.08409,-58155843324.40225,True,[-4.06457283e+10 -1.34167877e+11 -5.81599170e+10],[-5199189.00944834 -1395836.10591702  4073633.17970791],[-4.06509275e+10 -1.34169272e+11 -5.81558433e+10],37.16469529395405,45.436515180710046,380509.8996863579
129480.0,-40649511318.935974,-134169706716.00769,-58156406625.4816,True,[-4.06440361e+10 -1.34168322e+11 -5.81601100e+10],[-5475187.94742815 -1384676.65229461  3703422.24602959],[-4.06495113e+10 -1.34169707e+11 -5.81564066e+10],33.29562878460034,44.354841408024754,381814.8012708088
129540.0,-40648069616.36486,-134170134582.28027,-58156987201.78278,True,[-4.06423439e+10 -1.34168768e+11 -5.81603031e+10],[-5725708.99278613 -1367073.76617471  3315928.20448508],[-4.06480696e+10 -1.34170135e+11 -5.81569872e+10],29.421245266489628,43.343911825036386,383323.2976178904
129600.0,-40646601286.03959,-134170556073.96516,-58157583232.41485,True,[-4.06406517e+10 -1.34169213e+11 -5.81604962e+10],[-5949607.85000801 -1343114.51089548  2912971.94598092],[-4.06466013e+10 -1.34170556e+11 -5.81575832e+10],25.542972605807638,42.389023375221065,385043.44753242703
129660.0,-40645105311.52186,-134170971308.04042,-58158192826.246315,True,[-4.06389594e+10 -1.34169658e+11 -5.81606893e+10],[-6145868.08060046 -1312915.86463097  2496444.60198942],[-4.06451053e+10 -1.34170971e+11 -5.81581928e+10],21.662061478029333,41.47848387415965,386981.0863528211
129720.0,-40643580808.87099,-134171380430.74806,-58158814031.37044,True,[-4.06372672e+10 -1.34170104e+11 -5.81608823e+10],[-6313605.74365577 -1276624.06935882  2068298.07923871],[-4.06435808e+10 -1.34171380e+11 -5.81588140e+10],17.779640572943507,40.60277213588532,389139.534555039
129780.0,-40642027030.5611,-134171783616.78938,-58159444844.85867,True,[-4.06355750e+10 -1.34170549e+11 -5.81610754e+10],[-6452073.31311107 -1234413.82648833  1630535.30622878],[-4.06420270e+10 -1.34171784e+11 -5.81594448e+10],13.896752986531995,39.75394043327962,391519.3494915207
129840.0,-40640443368.65234,-134172181068.37303,-58160083222.739105,False,[-4.06338827e+10 -1.34170995e+11 -5.81612684e+10],[-6560662.84889338 -1186487.34476164  1185200.25487573],[-4.06404434e+10 -1.34172181e+11 -5.81600832e+10],10.014380101031241,38.925176523227584,394118.12648851506
129900.0,-40638829357.199776,-134172573014.12222,-58160727090.13411,False,[-4.06321904e+10 -1.34171440e+11 -5.81614615e+10],[-6638908.40584588 -1133073.24738872   734367.80275203],[-4.06388294e+10 -1.34172573e+11 -5.81607271e+10],6.133457086403026,38.110471610971,396930.354408961
129960.0,-40637184673.89097,-134172959707.84915,-58161374351.49077,False,[-4.06304982e+10 -1.34171885e+11 -5.81616545e+10],[-6686487.67132638 -1074425.34666499   280133.50278541],[-4.06371847e+10 -1.34172960e+11 -5.81613744e+10],2.254882859921347,37.30435824656805,399947.3295106628
130020.0,-40635509140.91039,-134173341427.2067,-58162022900.83654,False,[-4.06288059e+10 -1.34172331e+11 -5.81618475e+10],[-6703222.82961659 -1010821.29545973  -175396.67253055],[-4.06355091e+10 -1.34173341e+11 -5.81620229e+10],-1.6204734447634148,36.50169287206702,403157.1300359989
130080.0,-40633802725.03604,-134173718472.22694,-58162670631.99416,False,[-4.06271136e+10 -1.34172776e+11 -5.81620405e+10],[-6689080.65848527  -942561.1259929   -630116.54597543],[-4.06338027e+10 -1.34173718e+11 -5.81626706e+10],-5.491767915464978,35.69746415298681,406544.6525062901
130140.0,-40632065536.980545,-134174091163.75874,-58163315448.69093,False,[-4.06254214e+10 -1.34173221e+11 -5.81622335e+10],[-6644171.87033483  -869965.68715846 -1081929.84481951],[-4.06320655e+10 -1.34174091e+11 -5.81633154e+10],-9.358177884650711,34.88661176461135,410091.7092150003
130200.0,-40630297829.99599,-134174459841.81543,-58163955274.50021,False,[-4.06237291e+10 -1.34173666e+11 -5.81624265e+10],[-6568749.71709247  -793374.9922955  -1528760.14246524],[-4.06302978e+10 -1.34174460e+11 -5.81639553e+10],-13.218897327604804,34.06384171068552,413777.18497314746
130260.0,-40628499997.76813,-134174824863.84528,-58164588062.557076,False,[-4.06220368e+10 -1.34174112e+11 -5.81626195e+10],[-6463207.88425443  -713146.48977305 -1968560.57405151],[-4.06285000e+10 -1.34174825e+11 -5.81645881e+10],-17.073130405977356,33.223423818883184,417577.24980629765
130320.0,-40626672571.63044,-134175186602.93759,-58165211804.99394,False,[-4.06203445e+10 -1.34174557e+11 -5.81628125e+10],[-6328077.70510645  -629653.26897692 -2399323.27197553],[-4.06266726e+10 -1.34175187e+11 -5.81652118e+10],-20.92008177245487,32.35895469946541,421465.62308333925
130380.0,-40624816217.13448,-134175545445.97676,-58165824542.04677,False,[-4.06186522e+10 -1.34175002e+11 -5.81630055e+10],[-6164024.73101338  -543282.21433612 -2819088.47223056],[-4.06248162e+10 -1.34175545e+11 -5.81658245e+10],-24.758941922493793,31.4630646901435,425413.8835087459
130440.0,-40622931730.01623,-134175901791.75674,-58166424370.78871,False,[-4.06169599e+10 -1.34175447e+11 -5.81631984e+10],[-5971844.6976926   -454432.11983259 -3225953.24799323],[-4.06229317e+10 -1.34175902e+11 -5.81664244e+10],-28.588865297521725,30.527039122029596,429391.8185603499
130500.0,-40621020031.601204,-134176256049.06807,-58167009453.45318,False,[-4.06152676e+10 -1.34175893e+11 -5.81633914e+10],[-5752458.93051933  -363511.7760913  -3618079.832707  ],[-4.06210200e+10 -1.34176256e+11 -5.81670095e+10],-32.408937865514496,29.540310759138734,433367.8063204959
130560.0,-40619082163.69427,-134176608634.76921,-58167578025.31473,False,[-4.06135753e+10 -1.34176338e+11 -5.81635843e+10],[-5506909.2341021   -270938.04161219 -3993703.50095336],[-4.06190822e+10 -1.34176609e+11 -5.81675780e+10],-36.21812927249533,28.48975814678506,437309.22223567497
130620.0,-40617119282.99981,-134176959971.85268,-58168128402.10208,False,[-4.06118829e+10 -1.34176783e+11 -5.81637773e+10],[-5236352.31261991  -177133.90901699 -4351139.98145846],[-4.06171193e+10 -1.34176960e+11 -5.81681284e+10],-40.01522190368275,27.358707838761536,441182.8631432654
130680.0,-40615132655.11973,-134177310487.51654,-58168658986.92342,False,[-4.06101906e+10 -1.34177228e+11 -5.81639702e+10],[-4942053.76779656   -82526.57639896 -4688792.38245371],[-4.06151327e+10 -1.34177310e+11 -5.81686590e+10],-43.79870444326895,26.125475986501094,444955.3809092647
130740.0,-40613123648.17548,-134177660611.25,-58169168276.69012,False,[-4.06084983e+10 -1.34177673e+11 -5.81641631e+10],[-4625381.72083711    12454.4670465  -5005157.61532178],[-4.06131236e+10 -1.34177661e+11 -5.81691683e+10],-47.56660909912081,24.761175569241377,448593.71820723824
130800.0,-40611093726.098946,-134178010772.94135,-58169654868.0297,False,[-4.06068059e+10 -1.34178118e+11 -5.81643560e+10],[-4287800.10344012   107379.33286604 -5298832.30759881],[-4.06110937e+10 -1.34178011e+11 -5.81696549e+10],-51.316256196304295,23.226318449904067,452065.53930720204
130860.0,-40609044441.63576,-134178361401.01622,-58170117462.68398,False,[-4.06051136e+10 -1.34178563e+11 -5.81645489e+10],[-3930861.66102414   201819.59541217 -5568518.20116037],[-4.06090444e+10 -1.34178361e+11 -5.81701175e+10],-55.04384030868168,21.46537271016698,455339.64920457086
130920.0,-40606977429.1013,-134178712920.61137,-58170554872.39251,False,[-4.06034212e+10 -1.34179008e+11 -5.81647418e+10],[-3556200.70876672   295350.11786106 -5813027.03553087],[-4.06069774e+10 -1.34178713e+11 -5.81705549e+10],-58.74373304536289,19.397718418707196,458386.394972194
130980.0,-40604894396.92732,-134179065751.79013,-58170966023.26414,False,[-4.06017289e+10 -1.34179453e+11 -5.81649347e+10],[-3165525.67817652   387550.83684546 -6031284.91961808],[-4.06048944e+10 -1.34179066e+11 -5.81709660e+10],-62.407253293278984,16.901991511808298,461178.04383001296
131040.0,-40602797120.03335,-134179420307.80351,-58171349959.64336,False,[-4.06000365e+10 -1.34179898e+11 -5.81651276e+10],[-2760611.48861269   478008.50127485 -6222336.19793402],[-4.06027971e+10 -1.34179420e+11 -5.81713500e+10],-66.02037861664793,13.787743765512378,463689.13307155314
131100.0,-40600687432.0543,-134179776993.40092,-58171705847.47899,False,[-4.05983441e+10 -1.34180343e+11 -5.81653205e+10],[-2343291.77475109   566318.36172433 -6385346.81931852],[-4.06006874e+10 -1.34179777e+11 -5.81717058e+10],-69.55921513672767,9.741727396645691,465896.7876379051
131160.0,-40598567217.45133,-134180136203.19296,-58172032977.204636,False,[-4.05966518e+10 -1.34180788e+11 -5.81655134e+10],[-1915450.99755961   652085.80748106 -6519607.21741374],[-4.05985672e+10 -1.34180136e+11 -5.81720330e+10],-72.98039777105922,4.222108626941837,467781.0017683591
131220.0,-40596438403.53059,-134180498320.06923,-58172330766.140785,True,[-4.05949594e+10 -1.34181233e+11 -5.81657062e+10],[-1479016.46297063   734927.94893606 -6624534.7126898 ],[-4.05964384e+10 -1.34180498e+11 -5.81723308e+10],-76.19936219398585,-3.7495937898830096,469324.8817685117
131280.0,-40594302952.39057,-134180863713.67223,-58172598760.427925,True,[-4.05932670e+10 -1.34181678e+11 -5.81658991e+10],[-1035950.26926544   814475.14348456 -6699675.44571762],[-4.05943030e+10 -1.34180864e+11 -5.81725988e+10],-79.03978526061647,-15.930223234086121,470514.84751130687
131340.0,-40592162852.81643,-134181232738.92963,-58172836636.50027,True,[-4.05915746e+10 -1.34182123e+11 -5.81660919e+10],[ -588241.20138831   890372.46342554 -6744705.85068083],[-4.05921629e+10 -1.34181233e+11 -5.81728366e+10],-81.13325590456343,-34.83105374042884,471340.7908197737
131400.0,-40590020112.13699,-134181605734.64555,-58173044202.107124,True,[-4.05898822e+10 -1.34182568e+11 -5.81662848e+10],[ -137896.58796494   962281.1045562  -6759433.67693619],[-4.05900201e+10 -1.34181606e+11 -5.81730442e+10],-81.88205647528466,-60.578651933133706,471796.18937234837
131460.0,-40587876748.05839,-134181983022.15266,-58173221396.88882,True,[-4.05881898e+10 -1.34183013e+11 -5.81664776e+10],[  313065.8651004   1029879.73421679 -6743798.56483345],[-4.05878767e+10 -1.34181983e+11 -5.81732214e+10],-80.94704532817775,-85.76802399501761,471878.1752273436
131520.0,-40585734780.48665,-134182364904.02577,-58173368292.51107,True,[-4.05864974e+10 -1.34183458e+11 -5.81666704e+10],[  762626.25197481  1092865.77748284 -6697872.18011601],[-4.05857348e+10 -1.34182365e+11 -5.81733683e+10],-78.73999818029228,-103.77437663975866,471587.55748865
131580.0,-40583596223.351166,-134182751662.85915,-58173485092.36023,True,[-4.05848050e+10 -1.34183903e+11 -5.81668632e+10],[ 1208770.64346272  1150956.64001313 -6621857.90914692],[-4.05835962e+10 -1.34182752e+11 -5.81734851e+10],-75.84306593549603,-115.34226865878351,470928.79904113803
131640.0,-40581463076.44051,-134183143560.10883,-58173572130.799416,True,[-4.05831126e+10 -1.34184347e+11 -5.81670560e+10],[ 1649499.25122474  1203890.86577661 -6516090.11507101],[-4.05814631e+10 -1.34183144e+11 -5.81735721e+10],-72.5962365641398,-122.95635718144175,469909.9476811111
131700.0,-40579337317.26252,-134183540835.00197,-58173629871.98365,True,[-4.05814202e+10 -1.34184792e+11 -5.81672488e+10],[ 2082834.56763957  1251429.22750756 -6381032.95293999],[-4.05793373e+10 -1.34183541e+11 -5.81736299e+10],-69.16100533097226,-128.26494007575923,468542.5223679505
131760.0,-40577220892.94183,-134183943703.51642,-58173658908.23004,True,[-4.05797277e+10 -1.34185237e+11 -5.81674416e+10],[ 2506829.468254    1293355.74729715 -6217278.73990746],[-4.05772209e+10 -1.34183944e+11 -5.81736589e+10],-65.61531050777535,-132.18019834930712,466841.35573670646
131820.0,-40575115712.16964,-134184352357.43307,-58173659957.93762,True,[-4.05780353e+10 -1.34185682e+11 -5.81676344e+10],[ 2919575.26210516  1329478.64423334 -6025545.87498568],[-4.05751157e+10 -1.34184352e+11 -5.81736600e+10],-61.99945628190386,-135.20918541259283,464824.39444919134
131880.0,-40573023637.22218,-134184766963.46469,-58173633863.04976,True,[-4.05763428e+10 -1.34186127e+11 -5.81678272e+10],[ 3319209.67314208  1359631.20550034 -5806676.3015972 ],[-4.05730236e+10 -1.34184767e+11 -5.81736339e+10],-58.335817250482876,-137.64675465226625,462512.45942950685
131940.0,-40570946476.06766,-134185187662.46542,-58173581586.0521,True,[-4.05746504e+10 -1.34186571e+11 -5.81680200e+10],[ 3703924.73340156  1383672.57683527 -5561632.50539014],[-4.05709465e+10 -1.34185188e+11 -5.81735816e+10],-54.63760370367183,-139.67319958162867,459928.96853258164
132000.0,-40568885974.58343,-134185614568.72575,-58173504206.497826,True,[-4.05729579e+10 -1.34187016e+11 -5.81682127e+10],[ 4071974.56570866  1401488.46775926 -5291494.03957831],[-4.05688860e+10 -1.34185615e+11 -5.81735042e+10],-50.91303151655138,-141.4040024599472,457099.6247326334
132060.0,-40566843808.9092,-134186047769.35725,-58173402917.05318,True,[-4.05712655e+10 -1.34187461e+11 -5.81684055e+10],[ 4421683.03056883  1412991.76657664 -4997453.57046367],[-4.05668438e+10 -1.34186048e+11 -5.81734029e+10],-47.16744472606423,-142.9162192623354,454052.07348676526
132120.0,-40564821577.964516,-134186487323.77342,-58173279019.05701,True,[-4.05695730e+10 -1.34187905e+11 -5.81685982e+10],[ 4751451.20867287  1418123.05978101 -4680812.43686504],[-4.05648216e+10 -1.34186487e+11 -5.81732790e+10],-43.40446366358551,-144.26313391791544,450815.53351936204
132180.0,-40562820796.16239,-134186933263.27132,-58173133917.589424,True,[-4.05678806e+10 -1.34188350e+11 -5.81687909e+10],[ 5059764.68717719  1416851.05025967 -4342975.71894277],[-4.05628208e+10 -1.34186933e+11 -5.81731339e+10],-39.626639618933865,-145.48276593011522,447420.4058710544
132240.0,-40560842886.354324,-134187385590.72032,-58172969116.048035,True,[-4.05661881e+10 -1.34188795e+11 -5.81689837e+10],[ 5345200.61484159  1409172.86854976 -3985446.81431519],[-4.05608429e+10 -1.34187386e+11 -5.81729691e+10],-35.83584535518684,-146.6030130940439,443897.8666426472
